account_id,upi_id,customer_name,account_type,is_verified_merchant,balance,risk_score,status,created_at
ACC-STUD-0241,arjun.thakur@okicici,Arjun Thakur,SAVINGS,False,4789.87,0.03,ACTIVE,2025-08-07T00:00:00Z
ACC-STUD-0242,priya.kumar@okhdfcbank,Priya Kumar,SAVINGS,False,30207.72,0.07,ACTIVE,2025-08-07T00:00:00Z
ACC-STUD-0243,tara.dubey@okfcc,Tara Dubey,SAVINGS,False,31812.25,0.03,ACTIVE,2025-10-18T00:00:00Z
ACC-STUD-0244,rahul.das@oktalb,Rahul Das,SAVINGS,False,30854.49,0.04,ACTIVE,2025-11-21T00:00:00Z
ACC-STUD-0245,ishaan.kapoor@okhdfcbank,Ishaan Kapoor,SAVINGS,False,27933.91,0.08,ACTIVE,2026-05-13T00:00:00Z
ACC-STUD-0246,tara.saxena@okaxis,Tara Saxena,SAVINGS,False,11152.74,0.02,ACTIVE,2025-06-08T00:00:00Z
ACC-STUD-0247,anvi.iyer@okfcc,Anvi Iyer,SAVINGS,False,31518.23,0.08,ACTIVE,2025-12-13T00:00:00Z
ACC-STUD-0248,pranav.reddy@okaxis,Pranav Reddy,SAVINGS,False,24113.46,0.08,ACTIVE,2025-06-13T00:00:00Z
ACC-STUD-0249,siya.chauhan@okhdfcbank,Siya Chauhan,SAVINGS,False,3807.42,0.07,ACTIVE,2026-04-28T00:00:00Z
ACC-STUD-0250,avani.paul@oksbi,Avani Paul,SAVINGS,False,3155.16,0.01,ACTIVE,2025-08-11T00:00:00Z
ACC-STUD-0251,siddharth.chopra@oksbi,Siddharth Chopra,SAVINGS,False,33884.96,0.02,ACTIVE,2025-09-29T00:00:00Z
ACC-STUD-0252,kriti.ghosh@oktalb,Kriti Ghosh,SAVINGS,False,36028.05,0.04,ACTIVE,2026-05-23T00:00:00Z
ACC-STUD-0253,darsh.paul@oktalb,Darsh Paul,SAVINGS,False,31929.80,0.05,ACTIVE,2025-07-21T00:00:00Z
ACC-STUD-0254,ananya.gupta@oktalb,Ananya Gupta,SAVINGS,False,9430.34,0.04,ACTIVE,2025-12-07T00:00:00Z
ACC-STUD-0255,diya.ghosh@oksbi,Diya Ghosh,SAVINGS,False,14907.73,0.07,ACTIVE,2026-05-18T00:00:00Z
ACC-STUD-0256,isha.malhotra@okaxis,Isha Malhotra,SAVINGS,False,8428.01,0.02,ACTIVE,2025-10-20T00:00:00Z
ACC-STUD-0257,kriti.saxena@oktalb,Kriti Saxena,SAVINGS,False,24922.21,0.05,ACTIVE,2025-09-17T00:00:00Z
ACC-STUD-0258,aditya.malhotra@okicici,Aditya Malhotra,SAVINGS,False,37591.96,0.07,ACTIVE,2025-10-03T00:00:00Z
ACC-STUD-0259,aarush.bhatia@okfcc,Aarush Bhatia,SAVINGS,False,22902.98,0.07,ACTIVE,2025-09-15T00:00:00Z
ACC-STUD-0260,rishi.mukherjee@okhdfcbank,Rishi Mukherjee,SAVINGS,False,1603.50,0.07,ACTIVE,2026-04-02T00:00:00Z
ACC-STUD-0261,ritvik.joshi@okfcc,Ritvik Joshi,SAVINGS,False,30645.75,0.02,ACTIVE,2025-10-07T00:00:00Z
ACC-STUD-0262,vihaan.joshi@oksbi,Vihaan Joshi,SAVINGS,False,30334.44,0.03,ACTIVE,2025-12-01T00:00:00Z
ACC-STUD-0263,siya.verma@okhdfcbank,Siya Verma,SAVINGS,False,3412.56,0.06,ACTIVE,2025-10-14T00:00:00Z
ACC-STUD-0264,ayush.chopra@oktalb,Ayush Chopra,SAVINGS,False,18882.98,0.06,ACTIVE,2025-07-03T00:00:00Z
ACC-STUD-0265,amit.thakur@oksbi,Amit Thakur,SAVINGS,False,19890.11,0.08,ACTIVE,2026-01-18T00:00:00Z
ACC-STUD-0266,sai.dubey@okicici,Sai Dubey,SAVINGS,False,24981.93,0.01,ACTIVE,2026-01-21T00:00:00Z
ACC-STUD-0267,rahul.bose@okaxis,Rahul Bose,SAVINGS,False,5440.61,0.06,ACTIVE,2026-05-18T00:00:00Z
ACC-STUD-0268,divya.bhatia@oksbi,Divya Bhatia,SAVINGS,False,23702.86,0.01,ACTIVE,2025-11-12T00:00:00Z
ACC-STUD-0269,ananya.chauhan@oktalb,Ananya Chauhan,SAVINGS,False,21515.01,0.03,ACTIVE,2026-03-27T00:00:00Z
ACC-STUD-0270,ayush.das@okaxis,Ayush Das,SAVINGS,False,23598.08,0.02,ACTIVE,2026-02-14T00:00:00Z
ACC-STUD-0271,advaith.upadhyay@oktalb,Advaith Upadhyay,SAVINGS,False,17197.55,0.07,ACTIVE,2025-09-19T00:00:00Z
ACC-STUD-0272,neha.mukherjee@okaxis,Neha Mukherjee,SAVINGS,False,16683.62,0.02,ACTIVE,2025-12-22T00:00:00Z
ACC-STUD-0273,tanvi.chatterjee@oktalb,Tanvi Chatterjee,SAVINGS,False,15161.99,0.02,ACTIVE,2025-10-09T00:00:00Z
ACC-STUD-0274,rohan.bhatia@oksbi,Rohan Bhatia,SAVINGS,False,4902.90,0.02,ACTIVE,2025-07-14T00:00:00Z
ACC-STUD-0275,anvi.joshi@okfcc,Anvi Joshi,SAVINGS,False,22905.98,0.05,ACTIVE,2025-07-01T00:00:00Z
ACC-STUD-0276,navya.chopra@okaxis,Navya Chopra,SAVINGS,False,33386.67,0.08,ACTIVE,2025-11-29T00:00:00Z
ACC-STUD-0277,tanvi.malhotra@okicici,Tanvi Malhotra,SAVINGS,False,12904.38,0.02,ACTIVE,2026-04-04T00:00:00Z
ACC-STUD-0278,gaurav.shah@okhdfcbank,Gaurav Shah,SAVINGS,False,19099.91,0.07,ACTIVE,2026-05-03T00:00:00Z
ACC-STUD-0279,prisha.upadhyay@okicici,Prisha Upadhyay,SAVINGS,False,29335.11,0.05,ACTIVE,2025-07-29T00:00:00Z
ACC-STUD-0280,tanvi.upadhyay@okfcc,Tanvi Upadhyay,SAVINGS,False,26136.65,0.05,ACTIVE,2026-04-11T00:00:00Z
ACC-STUD-0281,pari.verma@okhdfcbank,Pari Verma,SAVINGS,False,27148.51,0.03,ACTIVE,2025-10-18T00:00:00Z
ACC-STUD-0282,rhea.dutta@oksbi,Rhea Dutta,SAVINGS,False,33249.99,0.05,ACTIVE,2025-09-01T00:00:00Z
ACC-STUD-0283,pooja.bhatia@okhdfcbank,Pooja Bhatia,SAVINGS,False,36971.08,0.02,ACTIVE,2026-04-21T00:00:00Z
ACC-STUD-0284,ayush.shah@okaxis,Ayush Shah,SAVINGS,False,18058.07,0.02,ACTIVE,2026-01-01T00:00:00Z
ACC-STUD-0285,kiara.chatterjee@okfcc,Kiara Chatterjee,SAVINGS,False,4600.93,0.01,ACTIVE,2026-04-02T00:00:00Z
ACC-STUD-0286,kian.chauhan@oksbi,Kian Chauhan,SAVINGS,False,4477.73,0.04,ACTIVE,2026-05-12T00:00:00Z
ACC-STUD-0287,tanvi.shukla@okfcc,Tanvi Shukla,SAVINGS,False,16617.71,0.03,ACTIVE,2026-01-13T00:00:00Z
ACC-STUD-0288,amit.chopra@okicici,Amit Chopra,SAVINGS,False,5547.48,0.06,ACTIVE,2026-01-07T00:00:00Z
ACC-STUD-0289,vikram.dubey@oktalb,Vikram Dubey,SAVINGS,False,3157.73,0.04,ACTIVE,2025-11-05T00:00:00Z
ACC-STUD-0290,ayaan.sharma@okhdfcbank,Ayaan Sharma,SAVINGS,False,36004.33,0.06,ACTIVE,2025-11-02T00:00:00Z
ACC-STUD-0291,aanya.das@okicici,Aanya Das,SAVINGS,False,1782.14,0.06,ACTIVE,2025-08-01T00:00:00Z
ACC-STUD-0292,nirvaan.joshi@okaxis,Nirvaan Joshi,SAVINGS,False,27184.00,0.05,ACTIVE,2026-02-28T00:00:00Z
ACC-STUD-0293,isha.bhatia@okaxis,Isha Bhatia,SAVINGS,False,17422.02,0.04,ACTIVE,2025-06-22T00:00:00Z
ACC-STUD-0294,ishaan.chatterjee@okfcc,Ishaan Chatterjee,SAVINGS,False,22429.09,0.06,ACTIVE,2026-01-06T00:00:00Z
ACC-STUD-0295,priya.das@oksbi,Priya Das,SAVINGS,False,2261.26,0.03,ACTIVE,2025-12-25T00:00:00Z
ACC-STUD-0296,kriti.ghosh@oksbi,Kriti Ghosh,SAVINGS,False,32323.68,0.03,ACTIVE,2026-01-10T00:00:00Z
ACC-STUD-0297,pooja.dubey@oksbi,Pooja Dubey,SAVINGS,False,33274.14,0.06,ACTIVE,2025-12-20T00:00:00Z
ACC-STUD-0298,anay.mukherjee@okhdfcbank,Anay Mukherjee,SAVINGS,False,20132.64,0.02,ACTIVE,2025-07-10T00:00:00Z
ACC-STUD-0299,amit.patel@okicici,Amit Patel,SAVINGS,False,28049.34,0.07,ACTIVE,2025-11-27T00:00:00Z
ACC-STUD-0300,ritvik.nair@oksbi,Ritvik Nair,SAVINGS,False,10842.84,0.02,ACTIVE,2025-08-14T00:00:00Z
ACC-STUD-0301,darsh.bhatia@okhdfcbank,Darsh Bhatia,SAVINGS,False,19535.27,0.06,ACTIVE,2026-04-18T00:00:00Z
ACC-STUD-0302,shreya.jha@oktalb,Shreya Jha,SAVINGS,False,37508.42,0.03,ACTIVE,2026-04-22T00:00:00Z
ACC-STUD-0303,ira.kapoor@okaxis,Ira Kapoor,SAVINGS,False,18615.62,0.05,ACTIVE,2025-07-05T00:00:00Z
ACC-STUD-0304,ananya.thakur@oksbi,Ananya Thakur,SAVINGS,False,20017.80,0.03,ACTIVE,2025-11-28T00:00:00Z
ACC-STUD-0305,shreya.gupta@oksbi,Shreya Gupta,SAVINGS,False,31856.93,0.02,ACTIVE,2025-12-06T00:00:00Z
ACC-STUD-0306,atharv.chauhan@okfcc,Atharv Chauhan,SAVINGS,False,15533.61,0.05,ACTIVE,2026-02-15T00:00:00Z
ACC-STUD-0307,sai.mishra@okfcc,Sai Mishra,SAVINGS,False,8370.74,0.05,ACTIVE,2026-04-30T00:00:00Z
ACC-STUD-0308,gaurav.kapoor@oksbi,Gaurav Kapoor,SAVINGS,False,5277.82,0.07,ACTIVE,2026-01-17T00:00:00Z
ACC-STUD-0309,rhea.saxena@okfcc,Rhea Saxena,SAVINGS,False,7798.40,0.03,ACTIVE,2026-04-27T00:00:00Z
ACC-STUD-0310,divya.mishra@okfcc,Divya Mishra,SAVINGS,False,23757.90,0.04,ACTIVE,2026-02-23T00:00:00Z
ACC-STUD-0311,myra.sengupta@okaxis,Myra Sengupta,SAVINGS,False,26279.77,0.01,ACTIVE,2025-11-21T00:00:00Z
ACC-STUD-0312,navya.bhatia@okicici,Navya Bhatia,SAVINGS,False,21865.66,0.04,ACTIVE,2025-07-19T00:00:00Z
ACC-STUD-0313,aanya.yadav@okhdfcbank,Aanya Yadav,SAVINGS,False,4474.82,0.06,ACTIVE,2025-11-18T00:00:00Z
ACC-STUD-0314,prisha.banerjee@oktalb,Prisha Banerjee,SAVINGS,False,25667.93,0.02,ACTIVE,2026-05-24T00:00:00Z
ACC-STUD-0315,shaurya.banerjee@okfcc,Shaurya Banerjee,SAVINGS,False,24987.50,0.03,ACTIVE,2025-12-10T00:00:00Z
ACC-STUD-0316,dhruv.dubey@oksbi,Dhruv Dubey,SAVINGS,False,25971.65,0.05,ACTIVE,2026-04-27T00:00:00Z
ACC-STUD-0317,aditya.ghosh@okicici,Aditya Ghosh,SAVINGS,False,36217.68,0.03,ACTIVE,2025-09-01T00:00:00Z
ACC-STUD-0318,vikram.patel@okhdfcbank,Vikram Patel,SAVINGS,False,7155.50,0.03,ACTIVE,2025-08-10T00:00:00Z
ACC-STUD-0319,advik.tripathi@okfcc,Advik Tripathi,SAVINGS,False,2877.78,0.03,ACTIVE,2026-02-25T00:00:00Z
ACC-STUD-0320,dhruv.yadav@okaxis,Dhruv Yadav,SAVINGS,False,7422.02,0.07,ACTIVE,2025-08-18T00:00:00Z
ACC-STUD-0321,rudra.mishra@oksbi,Rudra Mishra,SAVINGS,False,14796.93,0.06,ACTIVE,2025-12-28T00:00:00Z
ACC-STUD-0322,divya.chauhan@okicici,Divya Chauhan,SAVINGS,False,10041.11,0.03,ACTIVE,2026-01-16T00:00:00Z
ACC-STUD-0323,rohan.patel@okicici,Rohan Patel,SAVINGS,False,36070.25,0.08,ACTIVE,2026-05-14T00:00:00Z
ACC-STUD-0324,mehak.das@okaxis,Mehak Das,SAVINGS,False,20752.28,0.08,ACTIVE,2026-02-13T00:00:00Z
ACC-STUD-0325,aaditya.yadav@okhdfcbank,Aaditya Yadav,SAVINGS,False,3404.56,0.04,ACTIVE,2025-10-07T00:00:00Z
ACC-STUD-0326,anvi.upadhyay@oksbi,Anvi Upadhyay,SAVINGS,False,32567.56,0.03,ACTIVE,2026-02-20T00:00:00Z
ACC-STUD-0327,kian.rao@okaxis,Kian Rao,SAVINGS,False,6878.23,0.04,ACTIVE,2026-02-18T00:00:00Z
ACC-STUD-0328,anay.mishra@okicici,Anay Mishra,SAVINGS,False,16643.74,0.04,ACTIVE,2025-06-14T00:00:00Z
ACC-STUD-0329,anvi.nair@okaxis,Anvi Nair,SAVINGS,False,15184.31,0.01,ACTIVE,2025-07-12T00:00:00Z
ACC-STUD-0330,advik.mukherjee@okhdfcbank,Advik Mukherjee,SAVINGS,False,2898.07,0.07,ACTIVE,2025-08-10T00:00:00Z
ACC-STUD-0331,rohan.joshi@oktalb,Rohan Joshi,SAVINGS,False,17873.95,0.01,ACTIVE,2026-01-27T00:00:00Z
ACC-STUD-0332,shaurya.verma@okicici,Shaurya Verma,SAVINGS,False,31976.15,0.05,ACTIVE,2025-09-19T00:00:00Z
ACC-STUD-0333,ayush.ray@oksbi,Ayush Ray,SAVINGS,False,10173.87,0.02,ACTIVE,2025-10-26T00:00:00Z
ACC-STUD-0334,diya.paul@oktalb,Diya Paul,SAVINGS,False,18184.65,0.02,ACTIVE,2026-04-15T00:00:00Z
ACC-STUD-0335,siddharth.yadav@okfcc,Siddharth Yadav,SAVINGS,False,24566.36,0.05,ACTIVE,2025-06-09T00:00:00Z
ACC-STUD-0336,ritvik.das@okaxis,Ritvik Das,SAVINGS,False,23940.55,0.03,ACTIVE,2025-06-01T00:00:00Z
ACC-STUD-0337,priya.kumar@oktalb,Priya Kumar,SAVINGS,False,4624.91,0.08,ACTIVE,2026-05-09T00:00:00Z
ACC-STUD-0338,krishna.dubey@okfcc,Krishna Dubey,SAVINGS,False,30204.05,0.05,ACTIVE,2026-02-15T00:00:00Z
ACC-STUD-0339,aditya.sengupta@okaxis,Aditya Sengupta,SAVINGS,False,24701.98,0.08,ACTIVE,2025-06-23T00:00:00Z
ACC-STUD-0340,aanya.verma@okicici,Aanya Verma,SAVINGS,False,14085.29,0.06,ACTIVE,2025-07-05T00:00:00Z
ACC-STUD-0341,pranav.thakur@oktalb,Pranav Thakur,SAVINGS,False,6369.45,0.03,ACTIVE,2025-11-18T00:00:00Z
ACC-STUD-0342,rhea.kumar@oktalb,Rhea Kumar,SAVINGS,False,37299.90,0.04,ACTIVE,2026-01-24T00:00:00Z
ACC-STUD-0343,devansh.joshi@oksbi,Devansh Joshi,SAVINGS,False,2849.91,0.02,ACTIVE,2026-01-21T00:00:00Z
ACC-STUD-0344,aaditya.gupta@okicici,Aaditya Gupta,SAVINGS,False,20311.50,0.08,ACTIVE,2025-11-06T00:00:00Z
ACC-STUD-0345,deepak.tiwari@okicici,Deepak Tiwari,SAVINGS,False,28995.12,0.02,ACTIVE,2025-06-19T00:00:00Z
ACC-STUD-0346,isha.malhotra@oktalb,Isha Malhotra,SAVINGS,False,11472.41,0.07,ACTIVE,2025-11-17T00:00:00Z
ACC-STUD-0347,swati.bose@oktalb,Swati Bose,SAVINGS,False,34154.27,0.04,ACTIVE,2026-01-12T00:00:00Z
ACC-STUD-0348,devansh.shukla@oktalb,Devansh Shukla,SAVINGS,False,14908.16,0.07,ACTIVE,2026-02-10T00:00:00Z
ACC-STUD-0349,pari.saxena@oktalb,Pari Saxena,SAVINGS,False,4380.84,0.05,ACTIVE,2026-01-04T00:00:00Z
ACC-STUD-0350,devansh.chaubey@okicici,Devansh Chaubey,SAVINGS,False,5244.82,0.03,ACTIVE,2025-11-12T00:00:00Z
ACC_004,diya.joshi3@talb,Diya Joshi,SAVINGS,False,20522.19,0.15,ACTIVE,2023-11-20T00:00:00Z
ACC_005,aditya.patel4@talb,Aditya Patel,SAVINGS,False,41557.71,0.06,ACTIVE,2023-06-02T00:00:00Z
ACC_008,kavya.das7@talb,Kavya Das,SAVINGS,False,131363.67,0.04,ACTIVE,2023-05-14T00:00:00Z
ACC_010,sneha.chauhan9@talb,Sneha Chauhan,SAVINGS,False,91305.13,0.19,ACTIVE,2023-05-19T00:00:00Z
ACC_014,kabir.chauhan13@talb,Kabir Chauhan,SAVINGS,False,141191.03,0.02,ACTIVE,2022-01-28T00:00:00Z
ACC_016,yash.joshi15@talb,Yash Joshi,SAVINGS,False,100525.90,0.18,ACTIVE,2023-01-29T00:00:00Z
ACC_017,krishna.patel16@talb,Krishna Patel,SAVINGS,False,148599.25,0.03,ACTIVE,2024-06-03T00:00:00Z
ACC_021,ananya.sharma20@talb,Ananya Sharma,SAVINGS,False,60994.86,0.09,ACTIVE,2024-06-12T00:00:00Z
ACC_022,sneha.menon21@talb,Sneha Menon,SAVINGS,False,182519.73,0.07,ACTIVE,2024-02-08T00:00:00Z
ACC_028,kabir.rao27@talb,Kabir Rao,SAVINGS,False,84901.74,0.14,ACTIVE,2022-09-11T00:00:00Z
ACC_030,ira.das29@talb,Ira Das,SAVINGS,False,145030.63,0.20,ACTIVE,2022-09-22T00:00:00Z
ACC_034,aarav.das33@talb,Aarav Das,SAVINGS,False,183765.29,0.19,ACTIVE,2023-05-17T00:00:00Z
ACC_035,reyansh.kapoor34@talb,Reyansh Kapoor,SAVINGS,False,99411.85,0.15,ACTIVE,2023-03-31T00:00:00Z
ACC_040,ishaan.patel39@talb,Ishaan Patel,SAVINGS,False,10583.65,0.06,ACTIVE,2023-01-01T00:00:00Z
ACC_041,krishna.bose40@talb,Krishna Bose,SAVINGS,False,29287.42,0.07,ACTIVE,2023-01-12T00:00:00Z
ACC_042,vivaan.mehta41@talb,Vivaan Mehta,SAVINGS,False,90110.35,0.14,ACTIVE,2024-01-03T00:00:00Z
ACC_044,neha.menon43@talb,Neha Menon,SAVINGS,False,147998.30,0.10,ACTIVE,2022-05-31T00:00:00Z
ACC_051,ananya.kumar50@talb,Ananya Kumar,SAVINGS,False,60576.91,0.15,ACTIVE,2023-09-20T00:00:00Z
ACC_052,aadhya.mehta51@talb,Aadhya Mehta,SAVINGS,False,116320.89,0.12,ACTIVE,2023-02-20T00:00:00Z
ACC_055,ishaan.reddy54@talb,Ishaan Reddy,SAVINGS,False,155702.29,0.19,ACTIVE,2024-03-21T00:00:00Z
ACC_060,yash.pillai59@talb,Yash Pillai,SAVINGS,False,133426.89,0.10,ACTIVE,2023-09-19T00:00:00Z
ACC_061,sneha.mehta60@talb,Sneha Mehta,SAVINGS,False,155801.01,0.07,ACTIVE,2023-03-23T00:00:00Z
ACC_064,aadhya.kapoor63@talb,Aadhya Kapoor,SAVINGS,False,169753.39,0.04,ACTIVE,2022-12-09T00:00:00Z
ACC_066,dhruv.malhotra65@talb,Dhruv Malhotra,SAVINGS,False,90232.31,0.10,ACTIVE,2022-09-29T00:00:00Z
ACC_069,ananya.singh68@talb,Ananya Singh,SAVINGS,False,133599.58,0.17,ACTIVE,2023-07-01T00:00:00Z
ACC_073,aarav.chauhan72@talb,Aarav Chauhan,SAVINGS,False,110937.39,0.16,ACTIVE,2022-11-05T00:00:00Z
ACC_077,ira.menon76@talb,Ira Menon,SAVINGS,False,62790.04,0.09,ACTIVE,2022-11-26T00:00:00Z
ACC_079,sai.sharma78@talb,Sai Sharma,SAVINGS,False,179767.24,0.03,ACTIVE,2023-03-22T00:00:00Z
ACC_082,pooja.kumar81@talb,Pooja Kumar,SAVINGS,False,41940.32,0.08,ACTIVE,2022-08-28T00:00:00Z
ACC_084,aryan.malhotra83@talb,Aryan Malhotra,SAVINGS,False,90648.59,0.08,ACTIVE,2024-05-22T00:00:00Z
ACC_089,dhruv.reddy88@talb,Dhruv Reddy,SAVINGS,False,166701.86,0.11,ACTIVE,2023-12-12T00:00:00Z
ACC_093,krishna.kumar92@talb,Krishna Kumar,SAVINGS,False,95549.10,0.15,ACTIVE,2022-03-13T00:00:00Z
ACC_094,ira.pillai93@talb,Ira Pillai,SAVINGS,False,14600.93,0.12,ACTIVE,2022-03-28T00:00:00Z
ACC_095,kavya.das94@talb,Kavya Das,SAVINGS,False,157274.56,0.09,ACTIVE,2023-02-07T00:00:00Z
ACC-10001,aarav.chopra@oksbi,Aarav Chopra,SAVINGS,False,220198.57,0.05,ACTIVE,2026-05-17T13:59:12Z
ACC-10003,aditya.bansal@oksbi,Aditya Bansal,SAVINGS,False,81016.14,0.05,ACTIVE,2026-05-12T20:35:20Z
ACC-10005,arjun.das@oksbi,Arjun Das,SAVINGS,False,33882.42,0.05,ACTIVE,2024-11-30T08:43:33Z
ACC-10007,muhammad.krishnan@oksbi,Muhammad Krishnan,SAVINGS,False,20.61,0.06,ACTIVE,2025-04-05T11:36:43Z
ACC-10009,arnav.iyer@oksbi,Arnav Iyer,SAVINGS,False,90290.00,0.11,ACTIVE,2025-06-09T11:28:38Z
ACC-10011,krishna.patil@oksbi,Krishna Patil,SAVINGS,False,18401.89,0.06,ACTIVE,2026-03-23T03:54:03Z
ACC-10013,shaurya.pillai@oksbi,Shaurya Pillai,SAVINGS,False,112946.92,0.14,ACTIVE,2024-08-03T15:42:09Z
ACC-10017,advaith.dubey@oksbi,Advaith Dubey,SAVINGS,False,41958.39,0.02,ACTIVE,2024-07-12T00:24:21Z
ACC-10019,dhruv.chatterjee@oksbi,Dhruv Chatterjee,SAVINGS,False,124893.26,0.18,ACTIVE,2025-05-19T14:10:18Z
ACC-10021,ananya.subramanian@oksbi,Ananya Subramanian,SAVINGS,False,113748.64,0.05,ACTIVE,2024-04-08T21:57:49Z
ACC-10023,saanvi.reddy@oksbi,Saanvi Reddy,SAVINGS,False,27761.82,0.16,ACTIVE,2025-11-07T03:20:59Z
ACC-10027,myra.chakraborty@oksbi,Myra Chakraborty,SAVINGS,False,48426.32,0.08,ACTIVE,2025-03-30T02:45:16Z
ACC-10029,anika.malhotra@oksbi,Anika Malhotra,SAVINGS,False,207536.90,0.04,ACTIVE,2026-01-06T01:09:20Z
ACC-10031,avani.pandey@oksbi,Avani Pandey,SAVINGS,False,137550.09,0.05,ACTIVE,2025-02-17T04:44:08Z
ACC-10033,aditi.mukherjee@oksbi,Aditi Mukherjee,SAVINGS,False,214937.93,0.07,ACTIVE,2025-09-11T00:39:48Z
ACC-10035,sneha.balakrishnan@oksbi,Sneha Balakrishnan,SAVINGS,False,86723.87,0.18,ACTIVE,2024-06-05T14:24:38Z
ACC-10037,priya.singh@oksbi,Priya Singh,SAVINGS,False,14097.85,0.11,ACTIVE,2024-08-26T05:31:00Z
ACC-10039,tanvi.garg@oksbi,Tanvi Garg,SAVINGS,False,59468.93,0.11,ACTIVE,2024-12-15T23:58:46Z
ACC-10040,zomato.dine.ser@oksbi,Zomato Dine Services,CURRENT,True,301207.52,0.16,ACTIVE,2025-06-07T10:47:04Z
ACC-10041,rohan.bose@oksbi,Rohan Bose,SAVINGS,False,122574.25,0.02,ACTIVE,2025-08-01T15:16:55Z
ACC-10043,suresh.verma@oksbi,Suresh Verma,SAVINGS,False,157734.73,0.14,ACTIVE,2024-04-24T04:36:18Z
ACC-10047,rahul.pawar@oksbi,Rahul Pawar,SAVINGS,False,74286.96,0.07,ACTIVE,2024-07-24T00:20:20Z
ACC-10049,sunil.kurup@oksbi,Sunil Kurup,SAVINGS,False,95624.00,0.01,ACTIVE,2026-04-07T11:41:27Z
ACC-10050,apollo.pharmacy@oksbi,Apollo Pharmacy Central,CURRENT,True,304321.31,0.01,ACTIVE,2024-02-05T15:58:56Z
ACC-10051,alok.chopra@oksbi,Alok Chopra,SAVINGS,False,188887.47,0.02,ACTIVE,2026-04-12T15:39:53Z
ACC-10053,nikhil.bansal@oksbi,Nikhil Bansal,SAVINGS,False,20050.84,0.05,ACTIVE,2025-08-30T06:19:36Z
ACC-10057,varun.krishnan@oksbi,Varun Krishnan,SAVINGS,False,69666.78,0.12,ACTIVE,2025-02-18T22:01:40Z
ACC-10059,manish.iyer@oksbi,Manish Iyer,SAVINGS,False,166855.19,0.04,ACTIVE,2026-02-20T14:56:49Z
ACC-10060,tata.power.util@oksbi,Tata Power Utilities,CURRENT,True,274053.39,0.04,ACTIVE,2025-05-09T08:38:24Z
ACC-10061,shreya.patil@oksbi,Shreya Patil,SAVINGS,False,98570.36,0.15,ACTIVE,2026-03-26T07:51:58Z
ACC-10063,swati.pillai@oksbi,Swati Pillai,SAVINGS,False,16786.11,0.17,ACTIVE,2026-05-27T20:36:16Z
ACC-10065,komal.saxena@oksbi,Komal Saxena,SAVINGS,False,15818.99,0.04,ACTIVE,2025-04-27T21:51:55Z
ACC-10067,rekha.dubey@oksbi,Rekha Dubey,SAVINGS,False,99722.67,0.13,ACTIVE,2025-08-23T08:35:56Z
ACC-10069,anita.chatterjee@oksbi,Anita Chatterjee,SAVINGS,False,235786.79,0.05,ACTIVE,2025-11-29T13:11:50Z
ACC-10070,uber.mobility.i@oksbi,Uber Mobility India,CURRENT,True,351759.69,0.14,ACTIVE,2024-03-23T21:46:51Z
ACC-10071,simran.subramanian@oksbi,Simran Subramanian,SAVINGS,False,47575.57,0.10,ACTIVE,2024-10-21T06:38:27Z
ACC-10073,payal.reddy@oksbi,Payal Reddy,SAVINGS,False,67290.53,0.11,ACTIVE,2025-12-03T21:30:19Z
ACC-10077,rashmi.chakraborty@oksbi,Rashmi Chakraborty,SAVINGS,False,41523.59,0.17,ACTIVE,2024-12-23T12:28:53Z
ACC-10079,megha.malhotra@oksbi,Megha Malhotra,SAVINGS,False,31465.42,0.12,ACTIVE,2025-05-02T19:14:06Z
ACC-10080,bigbasket.fresh@oksbi,BigBasket Fresh Groceries,CURRENT,True,294904.89,0.01,ACTIVE,2024-11-10T21:21:32Z
ACC-10081,kunal.pandey@oksbi,Kunal Pandey,SAVINGS,False,15256.71,0.02,ACTIVE,2024-11-12T20:21:36Z
ACC-10083,yash.mukherjee@oksbi,Yash Mukherjee,SAVINGS,False,83041.39,0.07,ACTIVE,2026-04-02T15:06:22Z
ACC-10087,rishabh.singh@oksbi,Rishabh Singh,SAVINGS,False,70127.70,0.03,ACTIVE,2026-01-25T14:22:16Z
ACC-10089,chirag.garg@oksbi,Chirag Garg,SAVINGS,False,194408.57,0.15,ACTIVE,2025-11-15T00:54:30Z
ACC-10090,decathlon.sport@oksbi,Decathlon Sports Megastore,CURRENT,True,320286.50,0.03,ACTIVE,2025-01-15T22:09:02Z
ACC-10091,siddharth.bose@oksbi,Siddharth Bose,SAVINGS,False,80026.41,0.01,ACTIVE,2025-09-01T22:23:42Z
ACC-10093,tarun.verma@oksbi,Tarun Verma,SAVINGS,False,16489.66,0.11,ACTIVE,2024-06-19T08:25:43Z
ACC-10095,amazon.india.ma@oksbi,Amazon India Marketplace,CURRENT,True,450526.75,0.04,ACTIVE,2024-02-11T03:53:00Z
ACC-SAL-0083,riya.banerjee@okaxis,Riya Banerjee,SAVINGS,False,208004.04,0.02,ACTIVE,2024-09-09T00:00:00Z
ACC-SAL-0084,divya.dutta@okaxis,Divya Dutta,SAVINGS,False,210337.67,0.06,ACTIVE,2023-02-13T00:00:00Z
ACC-SAL-0085,swati.rao@oktalb,Swati Rao,SAVINGS,False,266715.62,0.01,ACTIVE,2025-03-21T00:00:00Z
ACC-SAL-0086,pooja.ghosh@okfcc,Pooja Ghosh,SAVINGS,False,216223.99,0.02,ACTIVE,2025-03-31T00:00:00Z
